RecordID,Offense,IncidentID,BlockNumber,StreetName,Agency,DateReported,HourReported,ReportingOfficer
9916,Larceny - All Other,202000030283,,E HIGH ST @ LONG ST,CPD,2020/11/03 21:49:24+00,1649,"Lowry, Ryan"
9917,Motor Vehicle Theft,202000030256,1300,6TH ST SE,CPD,2020/11/03 17:15:42+00,1215,"Culbreath, Jonathan"
9918,Larceny - Theft from Building,202000030255,900,RIVES ST,CPD,2020/11/03 16:49:23+00,1149,"Joiner, Chaka"
9919,Suspicious Activity,202000030240,400,"GARRETT ST, F",CPD,2020/11/03 12:06:51+00,0706,"Hamill, Annmarie"
9920,Fraud-false pretense,202000030207,1800,JEFFERSON PARK AVE,CPD,2020/11/03 02:18:40+00,2118,"Middleton, Matthew"
9921,Hit and Run,202000030201,900,EMMET ST N,CPD,2020/11/02 22:48:05+00,1748,"Lucas, Corbin"
9922,Trespass,202000030175,100,"UNIVERSITY CIR, 9",CPD,2020/11/02 18:43:13+00,1343,"Nash, Darius"
9923,Domestic Disturbance,202000030163,1100,RIALTO ST,CPD,2020/11/02 16:34:20+00,1134,"Culbreath, Jonathan"
9924,Vandalism,202000030161,1800,E MARKET ST,CPD,2020/11/02 15:51:11+00,1051,"Samar, Jack"
9925,Larceny - Theft from Building,202000030156,200,W MAIN ST,CPD,2020/11/02 14:57:08+00,0957,"Lucas, Todd"
9926,Vandalism,202000030151,1300,KING ST,CPD,2020/11/02 11:40:29+00,0640,"Vlasis, Christopher"
9927,Shots Fired/Illegal Hunting,202000030145,900,1ST ST S,CPD,2020/11/02 07:04:57+00,0204,"Vlasis, Christopher"
9928,Assist Agency - Backup/Assist,202000030122,200,RIDGE ST,CPD,2020/11/02 02:35:23+00,2135,"Middleton, Matthew"
9929,Assist Citizen - Mental/TDO/ECO,202000030117,1900,"LEWIS MOUNTAIN RD, A",CPD,2020/11/02 00:29:07+00,1929,"Lucas, Corbin"
9930,Fraud-impersonation,202080000132,1000,FOREST HILLS AVE,CPD,2020/11/01 23:02:20+00,1802,"Moje, Ashley"
9931,Animal Complaint,202000030099,200,W WATER ST,CPD,2020/11/01 21:04:12+00,1604,"Houchens, Jamell"
9932,Larceny - From Motor Vehicle,202000030098,1100,E MARKET ST,CPD,2020/11/01 20:52:30+00,1552,"Lowry, Ryan"
9933,Assist Citizen - Mental/TDO/ECO,202000030097,1300,CARLTON AVE,CPD,2020/11/01 20:25:39+00,1525,"Tennyson, James"
9934,Vandalism,202000030076,300,15TH ST NW,CPD,2020/11/01 08:24:01+00,0324,"Patel, Akash"
9935,Trespass,202000030073,700,"PROSPECT AVE, D",CPD,2020/11/01 07:44:52+00,0244,"Boury, Bethany"
9936,Assault Simple,202000030044,900,CHARLTON AVE,CPD,2020/11/01 01:39:08+00,2139,"Green, Bryan"
9937,Hit and Run,202000030042,1100,CALHOUN ST,CPD,2020/11/01 01:13:59+00,2113,"Lowry, Ryan"
9938,Phone Calls - Threat or Obscene,202000030040,900,RIVES ST,CPD,2020/10/31 23:44:04+00,1944,"Smith, Daniel"
9939,Sex Offense-forcible fondling,202000030031,500,"CLEVELAND AVE, A",CPD,2020/10/31 20:12:23+00,1612,"Eckenroth, Rachel"
9940,Vandalism,202000030028,800,W MAIN ST,CPD,2020/10/31 18:55:45+00,1455,"Turner, Devon"
9941,Lost/FoundProperty,202000030026,,JEFFERSON PARK AVE / LANE RD,CPD,2020/10/31 18:54:44+00,1454,"Eckenroth, Rachel"
9942,Driving Under the Influence,202000030024,1700,KENWOOD LN,CPD,2020/10/31 18:34:24+00,1434,"KEPLINGER, CHRISTOPHER"
9943,Larceny - Shoplifitng,202000030020,1100,EMMET ST N,CPD,2020/10/31 17:36:38+00,1336,"KEPLINGER, CHRISTOPHER"
9944,Misc - Non-Criminal Call,202000030009,1400,MELBOURNE RD,CPD,2020/10/31 17:28:07+00,1328,"Gower, Charles"
9945,Disorderly Conduct,202000030014,1500,UNIVERSITY AVE,CPD,2020/10/31 17:01:28+00,1301,"Eckenroth, Rachel"
9946,Suspicious Activity,202000030012,,MEADE AVE / E MARKET ST,CPD,2020/10/31 16:41:20+00,1241,"Samar, Jack"
9947,Burglary,202000030010,100,"W WATER ST, 3",CPD,2020/10/31 16:03:32+00,1203,"Samar, Jack"
9948,Shots Fired/Illegal Hunting,202000029999,900,1ST ST S,CPD,2020/10/31 07:05:48+00,0305,"Groff, Hayden"
9949,Burglary,202000029996,2100,ANGUS RD,CPD,2020/10/31 06:03:51+00,0203,"Wood, Joseph"
9950,Assist Citizen - Mental/TDO/ECO,202000029995,700,"PROSPECT AVE, D",CPD,2020/10/31 05:56:30+00,0156,"Boury, Bethany"
9951,Domestic Disturbance,202000030001,1100,MERIWETHER ST,CPD,2020/10/31 05:51:04+00,0151,"Hall, Stephen"
9952,Disorderly Conduct,202000029982,1400,AVON ST,CPD,2020/10/31 04:14:36+00,0014,"Bowers, Justin"
9953,Assault Simple,202000029979,600,W MAIN ST,CPD,2020/10/31 03:48:29+00,2348,"Vlasis, Christopher"
9954,Larceny - From Motor Vehicle,202000029951,800,W MAIN ST,CPD,2020/10/30 21:23:56+00,1723,"Houchens, Jamell"
9955,Weapons Violations,202000029952,2100,MICHIE DR,CPD,2020/10/30 21:08:52+00,1708,"Houchens, Jamell"
9956,Larceny - All Other,202000029941,,UNIVERSITY AVE / 14TH ST NW,CPD,2020/10/30 18:14:41+00,1414,"Pittman, Terry"
9957,Assist Citizen - Mental/TDO/ECO,202000029923,1200,AUGUSTA ST,CPD,2020/10/30 14:46:34+00,1046,"Shiflett, Tammy"
9958,Sex Offense,202000029917,1300,"CARLTON AVE, 310",CPD,2020/10/30 13:00:54+00,0900,"Pendleton, Eric"
9959,Kidnap/Abduction,202000029910,100,10TH ST NW,CPD,2020/10/30 11:47:53+00,0747,"Pittman, Terry"
9960,Assist Citizen - Mental/TDO/ECO,202000029871,100,WATERBURY CT,CPD,2020/10/30 00:34:54+00,2034,"Bowers, Justin"
9961,Missing Person-juvenile,202000029868,800,"HARDY DR, A",CPD,2020/10/29 23:55:06+00,1955,"Holley, Barrett"
9962,Larceny - All Other,202000029865,200,RIDGE ST,CPD,2020/10/29 23:33:34+00,1933,"Holley, Barrett"
9963,Accident w/Injuries,202000029859,1900,EMMET ST N,CPD,2020/10/29 22:03:06+00,1803,"Green, Bryan"
9964,Fraud-false pretense,202000029856,800,E MARKET ST,CPD,2020/10/29 20:40:52+00,1640,"Eckenroth, Rachel"
9965,Lost/FoundProperty,202000029852,1400,"BAKER ST, A",CPD,2020/10/29 20:03:04+00,1603,"Holley, Barrett"
9966,Fraud-false pretense,202000029848,800,LOCUST AVE,CPD,2020/10/29 19:06:19+00,1506,"Arndt, Brian"
9967,Larceny - From Motor Vehicle,202000029839,400,"GARRETT ST, D",CPD,2020/10/29 17:00:18+00,1300,"Pendleton, Eric"
9968,Larceny - From Motor Vehicle,202000029833,800,W MAIN ST,CPD,2020/10/29 15:22:47+00,1122,"Arndt, Brian"
9969,Hit and Run,202000029790,1600,EMMET ST N,CPD,2020/10/28 21:52:16+00,1752,"Green, Bryan"
9970,Fraud-false pretense,202000029792,200,MONTE VISTA AVE,CPD,2020/10/28 20:58:03+00,1658,"Fink, James"
9971,Suspicious Activity,202000029779,500,PARK ST,CPD,2020/10/28 18:44:35+00,1444,"Joiner, Chaka"
9972,Larceny - Shoplifitng,202000029775,1000,EMMET ST N,CPD,2020/10/28 17:57:28+00,1357,"Harlow, Matthew"
9973,Misc - Criminal Call,202000029774,600,7 1/2 ST SW,CPD,2020/10/28 17:50:41+00,1350,"Wagner, Christopher "
9974,Missing Person-juvenile,202000029772,900,"1ST ST S, B",CPD,2020/10/28 17:09:04+00,1309,"Pendleton, Eric"
9975,Vandalism,202000029769,1000,"WERTLAND ST, C",CPD,2020/10/28 15:44:47+00,1144,"Godfrey, Gregory "
9976,Suspicious Activity,202000029766,600,E MARKET ST,CPD,2020/10/28 15:37:16+00,1137,"Joiner, Chaka"
9977,Suspicious Activity,202000029744,1100,6TH ST SE,CPD,2020/10/28 07:41:52+00,0341,"Blackwell, Ryan"
9978,Suspicious Activity,202000029734,1400,UNIVERSITY AVE,CPD,2020/10/28 03:33:12+00,2333,"Morris, William "
9979,Domestic Disturbance,202000029724,800,PAGE ST,CPD,2020/10/28 00:38:14+00,2038,"Lee, Chandler"
9980,Weapons Violations,202000029720,100,OLD LYNCHBURG RD,CPD,2020/10/28 00:13:24+00,2013,"Fink, James"
9981,Larceny - Shoplifitng,202000029714,1000,EMMET ST N,CPD,2020/10/27 22:28:38+00,1828,"Huber, Christopher"
9982,Vandalism,202000029710,1100,"DRUID AVE, J",CPD,2020/10/27 21:14:19+00,1714,"Houchens, Jamell"
9983,Assault Intimidation,202000029705,1600,MADISON AVE,CPD,2020/10/27 20:20:21+00,1620,"Lowry, Ryan"
9984,Missing Person-adult,202000029707,100,DAVID TER,CPD,2020/10/27 19:52:18+00,1552,"Via, Jacob"
9985,Assist Citizen - Mental/TDO/ECO,202000029701,1700,"JEFFERSON PARK AVE, 201",CPD,2020/10/27 19:41:53+00,1541,"Chan, William"
9986,Death Investigation - DOA,202000029697,1800,"EMMET ST N, 307",CPD,2020/10/27 19:09:50+00,1509,"Shiflett, Tammy"
9987,Larceny - From Motor Vehicle,202000029680,100,13TH ST NW,CPD,2020/10/27 15:39:18+00,1139,"Joiner, Chaka"
9988,Misc - Non-Criminal Call,202000029676,600,E MARKET ST,CPD,2020/10/27 14:59:59+00,1059,"Lewis, Joey"
9989,Larceny - From Motor Vehicle,202000029673,,COMMERCE ST / 4TH ST NW,CPD,2020/10/27 14:09:27+00,1009,"Shiflett, Tammy"
9990,Animal Complaint,202000029674,,HARTMANS MILL RD / ROYS PL,CPD,2020/10/27 13:49:53+00,0949,"Godfrey, Gregory "
9991,Comm Relations Initiative - CRI,202000029670,100,MCINTIRE PARK DR,CPD,2020/10/27 13:37:34+00,0937,"Nash, Darius"
9992,Larceny - From Motor Vehicle,202000029667,600,1ST ST S,CPD,2020/10/27 11:42:57+00,0742,"Culbreath, Jonathan"
9993,Assault Aggravated,202000029660,300,E MAIN ST,CPD,2020/10/27 08:41:54+00,0441,"Byrd, Timothy"
9994,Larceny - From Motor Vehicle,202000029659,1000,"CITY WALK WAY, 102",CPD,2020/10/27 08:00:54+00,0400,"Wood, Joseph"
9995,Hit and Run,202000029643,200,"W MARKET ST, 1",CPD,2020/10/27 01:30:01+00,2130,"Lucas, Corbin"
9996,Disorderly Conduct,202000029639,800,RIDGE ST,CPD,2020/10/27 01:10:17+00,2110,"Smith, Daniel"
9997,Larceny - All Other,202000029636,1200,E JEFFERSON ST,CPD,2020/10/27 00:29:09+00,2029,"Houchens, Jamell"
9998,Fraud-wire fraud,202000029622,1700,"JEFFERSON PARK AVE, 17",CPD,2020/10/26 20:48:09+00,1648,"Chan, William"
9999,Assist Citizen - Mental/TDO/ECO,202000029621,900,"PARK ST, B",CPD,2020/10/26 20:27:46+00,1627,"Arreguin, Arron"
10000,Suspicious Activity,202000029617,900,ROCK CREEK RD,CPD,2020/10/26 20:01:27+00,1601,"Kirby, Braden"
10001,Assault Simple,202000029609,500,13TH ST NW,CPD,2020/10/26 18:00:09+00,1400,"Nash, Darius"
10002,Hit and Run,202000029605,900,RAYMOND RD,CPD,2020/10/26 16:54:01+00,1254,"Joiner, Chaka"
10003,Vandalism,202080000131,200,W MAIN ST,CPD,2020/10/26 16:34:07+00,1234,"Moje, Ashley"
10004,Vandalism,202000029600,1900,EMMET ST N,CPD,2020/10/26 16:07:25+00,1207,"Tennyson, James"
10005,Misc - Non-Criminal Call,202000029596,200,HUNTLEY AVE,CPD,2020/10/26 15:28:11+00,1128,"Morrison, Kyle"
10006,Hit and Run,202000029589,800,"HARDY DR, B",CPD,2020/10/26 14:06:00+00,1006,"Perkins, Ceaser"
10007,Fraud-false pretense,202000029588,2100,ANGUS RD,CPD,2020/10/26 13:58:45+00,0958,"Joiner, Chaka"
10008,Larceny - Shoplifitng,202000029585,1800,MONTICELLO RD,CPD,2020/10/26 13:13:58+00,0913,"Joiner, Chaka"
10009,Animal - Bite,202000029580,,HOLMES AVE / NORTH AVE,CPD,2020/10/26 12:39:46+00,0839,"Samar, Jack"
10010,Hit and Run,202000029550,1400,AVON ST,CPD,2020/10/26 02:15:08+00,2215,"Arreguin, Arron"
10011,Hit and Run,202000029546,,5TH STREET STATION PKWY / 5TH ST SW,CPD,2020/10/26 01:35:30+00,2135,"Smith, Daniel"
10012,Drunkeness DIP,202000029545,1300,CARLTON AVE,CPD,2020/10/26 01:29:34+00,2129,"Middleton, Matthew"
10013,Fraud-false pretense,202000029530,100,WASHINGTON AVE,CPD,2020/10/25 19:23:47+00,1523,"Chan, William"
10014,Larceny - All Other,202000029521,100,"LONGWOOD DR, B",CPD,2020/10/25 17:09:12+00,1309,"Green, Bryan"
10015,Animal Complaint,202000029515,100,OAK ST,CPD,2020/10/25 15:36:59+00,1136,"Culbreath, Jonathan"
10016,Larceny - From Motor Vehicle,202000029516,1500,DAIRY RD,CPD,2020/10/25 14:22:25+00,1022,"KEPLINGER, CHRISTOPHER"
10017,Assist Citizen - Mental/TDO/ECO,202000029501,1800,"EMMET ST N, 220",CPD,2020/10/25 08:17:17+00,0417,"Hall, Stephen"
10018,Assist Citizen - Mental/TDO/ECO,202000029498,900,HARRIS ST,CPD,2020/10/25 07:10:44+00,0310,"Morrison, Kyle"
10019,Suspicious Activity,202000029496,900,EMMET ST N,CPD,2020/10/25 06:52:38+00,0252,"Hall, Stephen"
10020,Disorderly Conduct,202000029486,900,E MARKET ST,CPD,2020/10/25 04:21:01+00,0021,"Houchens, Jamell"
10021,Assist Citizen - Mental/TDO/ECO,202000029485,1200,EMMET ST N,CPD,2020/10/25 04:20:40+00,0020,"Hall, Stephen"
10022,Vandalism,202000029469,200,W MAIN ST,CPD,2020/10/25 02:14:19+00,2214,"Houchens, Jamell"
10023,Hit and Run,202000029461,,W MAIN ST @ RIDGE MCINTIRE RD,CPD,2020/10/25 01:01:29+00,2101,"Houchens, Jamell"
10024,Larceny - From Motor Vehicle,202000029453,700,6TH ST SE,CPD,2020/10/24 23:01:57+00,1901,"Gower, Charles"
10025,Suspicious Activity,202000029437,100,4TH ST NE,CPD,2020/10/24 19:02:59+00,1502,"Shiflett, Tammy"
10026,Larceny - Shoplifitng,202000029419,1600,UNIVERSITY AVE,CPD,2020/10/24 15:21:47+00,1121,"Young, Steven"
10027,Assault Simple,202000029412,700,"FRANKLIN ST, 3B",CPD,2020/10/24 13:59:44+00,0959,"Pendleton, Eric"
10028,Sex Offense,202000029403,1100,MONTROSE AVE,CPD,2020/10/24 08:43:53+00,0443,"McNerney, Todd"
10029,Shots Fired/Illegal Hunting,202000029376,2200,SHELBY DR,CPD,2020/10/24 04:01:50+00,0001,"Hall, Stephen"
10030,Burglary,202000029366,800,HENRY AVE,CPD,2020/10/24 02:02:36+00,2202,"Green, Bryan"
10031,Sex Offense-forcible fondling,202000029355,400,11TH ST NE,CPD,2020/10/24 00:38:16+00,2038,"Middleton, Matthew"
10032,Family Offense - Non-Violent,202000029330,200,HARRIS RD,CPD,2020/10/23 21:14:06+00,1714,"Lucas, Corbin"
10033,Vandalism,202000029320,800,BELMONT AVE,CPD,2020/10/23 19:17:36+00,1517,"Godfrey, Gregory "
10034,Suspicious Activity,202000029308,500,E MAIN ST,CPD,2020/10/23 16:25:00+00,1225,"Pendleton, Eric"
10035,Suspicious Activity,202000029300,2100,ARLINGTON BLVD,CPD,2020/10/23 15:44:08+00,1144,"Godfrey, Gregory "
10036,Lost/FoundProperty,202000029287,200,W MAIN ST,CPD,2020/10/23 13:32:20+00,0932,"Arndt, Brian"
10037,Larceny - All Other,202000029286,2100,ANGUS RD,CPD,2020/10/23 13:23:39+00,0923,"KEPLINGER, CHRISTOPHER"
10038,Animal Complaint,202000029284,2500,WESTERLY AVE,CPD,2020/10/23 12:46:11+00,0846,"Turner, Devon"
10039,Warrant Service,202000029283,1100,5TH ST SW,CPD,2020/10/23 12:17:28+00,0817,"Barbour, Tremaine"
10040,Animal Complaint,202000029282,900,1ST ST S,CPD,2020/10/23 11:20:20+00,0720,"Harlow, Matthew"
10041,Vandalism,202000029279,100,MAURY AVE,CPD,2020/10/23 11:13:01+00,0713,"Godfrey, Gregory "
10042,Hit and Run,202000029281,,EMMET ST N / MORTON DR,CPD,2020/10/23 11:04:46+00,0704,"KEPLINGER, CHRISTOPHER"
10043,Assist Citizen - Mental/TDO/ECO,202000029258,1400,"SHORT 18TH ST, A",CPD,2020/10/23 02:19:47+00,2219,"Bowers, Justin"
10044,Assault Simple,202000029250,600,12TH ST NW,CPD,2020/10/22 23:31:58+00,1931,"Holley, Barrett"
10045,Animal Complaint,202000029249,,JOHN W WARNER PKWY / MCINTIRE RD,CPD,2020/10/22 23:07:54+00,1907,"Gower, Charles"
10046,Burglary,202000029247,800,"HARDY DR, A",CPD,2020/10/22 22:26:38+00,1826,"Holley, Barrett"
10047,Lost/FoundProperty,202000029244,300,MONTE VISTA AVE,CPD,2020/10/22 22:15:47+00,1815,"Green, Bryan"
10048,Burglary,202000029239,100,OLD LYNCHBURG RD,CPD,2020/10/22 22:10:42+00,1810,"Green, Bryan"
10049,Death Investigation - DOA,202000029232,400,RIVERSIDE AVE,CPD,2020/10/22 20:43:56+00,1643,"Fink, James"
10050,Suspicious Activity,202000029228,800,"HARDY DR, C",CPD,2020/10/22 18:48:33+00,1448,"Turner, Devon"
10051,Fraud-credit card,202080000130,1800,"JEFFERSON PARK AVE, Apt 130",CPD,2020/10/22 18:37:00+00,1437,"Moje, Ashley"
10052,Larceny - Of Veh Parts/Access,202000029223,500,MCINTIRE RD,CPD,2020/10/22 16:54:57+00,1254,"Joiner, Chaka"
10053,Suspicious Activity,202000029216,1700,"JEFFERSON PARK AVE, 18",CPD,2020/10/22 15:07:00+00,1107,"Hamill, Annmarie"
10054,Larceny - From Motor Vehicle,202000029208,200,AVON ST,CPD,2020/10/22 11:54:15+00,0754,"Shiflett, Tammy"
10055,Sex Offense - Assault w/Object,202000029165,2000,MORTON DR,CPD,2020/10/21 20:35:10+00,1635,"Chan, William"
10056,Fraud-impersonation,202000029160,800,"W MAIN ST, 420",CPD,2020/10/21 19:48:44+00,1548,"Holley, Barrett"
10057,Lost/FoundProperty,202000029151,400,CHERRY AVE,CPD,2020/10/21 17:12:45+00,1312,"Pittman, Terry"
10058,Fraud-credit card,202000029144,1900,ARLINGTON BLVD,CPD,2020/10/21 16:06:32+00,1206,"Joiner, Chaka"
10059,Larceny - From Motor Vehicle,202000029131,500,"CLEVELAND AVE, B",CPD,2020/10/21 13:40:41+00,0940,"Joiner, Chaka"
10060,Assist Agency - Arrest/warrant,202000029121,1400,AVON ST,CPD,2020/10/21 09:44:18+00,0544,"Lewis, Joey"
10061,Assist Citizen - Welfare Check,202000029119,1000,FOREST ST,CPD,2020/10/21 08:16:34+00,0416,"Hounsel, Eli"
10062,Assault Simple,202000029110,1000,FOREST HILLS AVE,CPD,2020/10/21 04:08:47+00,0008,"Blackwell, Kyle"
10063,Assault Intimidation,202000029101,1100,KING ST,CPD,2020/10/21 02:37:49+00,2237,"Blackwell, Kyle"
10064,Unauthorized Use of Motor Veh,202000029086,1200,6TH ST SE,CPD,2020/10/20 23:55:17+00,1955,"Bowers, Justin"
10065,Larceny - Theft from Building,202000029080,1700,RUGBY CIR,CPD,2020/10/20 21:25:19+00,1725,"Burchardt, Rudy"
10066,Hit and Run,202000029075,600,CHERRY AVE,CPD,2020/10/20 20:34:10+00,1634,"Holley, Barrett"
10067,Traffic Stops,202000029073,1200,CHERRY AVE,CPD,2020/10/20 20:29:03+00,1629,"Fink, James"
10068,Hit and Run,202000029070,,STEWART ST / MEADE AVE,CPD,2020/10/20 20:13:49+00,1613,"Lowry, Ryan"
10069,Arson,202000029067,2000,HOLIDAY DR,CPD,2020/10/20 19:52:59+00,1552,"Burchardt, Rudy"
10070,Assist Citizen - Mental/TDO/ECO,202000029066,,NASSAU ST / HAMPTON ST,CPD,2020/10/20 19:16:21+00,1516,"Bowers, Justin"
10071,Trespass,202000029059,1500,E HIGH ST,CPD,2020/10/20 16:56:11+00,1256,"Young, Steven"
10072,Lost/FoundProperty,202000029054,100,CHANCELLOR ST,CPD,2020/10/20 16:21:28+00,1221,"Joiner, Chaka"
10073,Assault Aggravated,202000029048,1500,VIRGINIA AVE,CPD,2020/10/20 15:38:22+00,1138,"Raines, Christopher"
10074,Vandalism,202000029037,800,"HARDY DR, E",CPD,2020/10/20 12:55:41+00,0855,"Turner, Devon"
10075,Assist Citizen - Mental/TDO/ECO,202000029033,1900,BLUE RIDGE RD,CPD,2020/10/20 12:19:17+00,0819,"Samar, Jack"
10076,Larceny - Shoplifitng,202000028979,900,EMMET ST N,CPD,2020/10/19 22:18:38+00,1818,"Burchardt, Rudy"
10077,Suspicious Activity,202000028977,1100,5TH ST SW,CPD,2020/10/19 22:13:05+00,1813,"Lucas, Corbin"
10078,Suspicious Activity,202000028945,200,14TH ST NW,CPD,2020/10/19 15:27:20+00,1127,"Lewis, Joey"
10079,Assault Simple,202000028944,400,FAIRWAY AVE,CPD,2020/10/19 15:16:53+00,1116,"Tennyson, James"
10080,Vandalism,202000028942,1800,LAMBETH LN,CPD,2020/10/19 14:48:53+00,1048,"Joiner, Chaka"
10081,Larceny - From Motor Vehicle,202000028937,400,RIVERSIDE AVE,CPD,2020/10/19 14:04:30+00,1004,"Joiner, Chaka"
10082,Vandalism,202000028916,700,AVON ST,CPD,2020/10/19 05:21:31+00,0121,"Lowry, Brent"
10083,Larceny - From Motor Vehicle,202000028873,800,W MAIN ST,CPD,2020/10/18 21:03:55+00,1703,"Lee, Chandler"
10084,Larceny - From Motor Vehicle,202000028872,800,W MAIN ST,CPD,2020/10/18 20:33:20+00,1633,"Lee, Chandler"
10085,Hit and Run,202000028864,1500,BROAD AVE,CPD,2020/10/18 17:03:03+00,1303,"Tennyson, James"
10086,Disturbance - Non Domestic,202000028854,700,"NASSAU ST, B3",CPD,2020/10/18 13:09:55+00,0909,"Young, Steven"
10087,Hit and Run,202000028850,1700,E MARKET ST,CPD,2020/10/18 12:42:13+00,0842,"Shiflett, Tammy"
10088,Hit and Run,202000028849,1800,HYDRAULIC RD,CPD,2020/10/18 12:20:25+00,0820,"Chan, William"
10089,Drunkeness DIP,202000028840,300,"15TH ST NW, 1045",CPD,2020/10/18 08:02:10+00,0402,"Morrison, Kyle"
10090,Assist Citizen - Mental/TDO/ECO,202000028805,1500,"E MARKET ST, 104",CPD,2020/10/18 02:15:48+00,2215,"Green, Bryan"
10091,Family Offense - Non-Violent,202000028794,500,"CLEVELAND AVE, A",CPD,2020/10/17 22:12:55+00,1812,"Smith, Daniel"
10092,Vandalism,202000028785,,14TH ST NW / WERTLAND ST,CPD,2020/10/17 19:16:27+00,1516,"Turner, Devon"
10093,Assist Citizen - Mental/TDO/ECO,202000028760,1900,EMMET ST N,CPD,2020/10/17 13:05:55+00,0905,"KEPLINGER, CHRISTOPHER"
10094,Suspicious Activity,202000028755,700,ROCK CREEK RD,CPD,2020/10/17 09:04:32+00,0504,"Boury, Bethany"
10095,Domestic Disturbance,202000028753,600,MASON ST,CPD,2020/10/17 07:15:52+00,0315,"Groff, Hayden"
10096,Assist Citizen - Mental/TDO/ECO,202000028726,2100,"ARLINGTON BLVD, 247",CPD,2020/10/17 02:47:35+00,2247,"Eckenroth, Rachel"
10097,Assault Aggravated,202000028713,100,"RIDGE ST, 101",CPD,2020/10/16 23:32:32+00,1932,"Green, Bryan"
10098,Assault Simple,202000028703,200,HARRIS RD,CPD,2020/10/16 21:55:30+00,1755,"Smith, Daniel"
10099,Hit and Run,202000028689,,RIDGE MCINTIRE RD @ MCINTIRE RD,CPD,2020/10/16 19:52:42+00,1552,"HARPINE, MATTHEW"
10100,Larceny - Shoplifitng,202000028684,1100,5TH ST SW,CPD,2020/10/16 19:43:15+00,1543,"Pendleton, Eric"
10101,Assist Citizen - Mental/TDO/ECO,202000028672,200,HARRIS RD,CPD,2020/10/16 17:19:58+00,1319,"Pendleton, Eric"
10102,Vandalism,202080000128,100,MAURY AVE,CPD,2020/10/16 16:38:54+00,1238,"Moje, Ashley"
10103,Suspicious Activity,202000028659,400,CLEVELAND AVE,CPD,2020/10/16 15:11:47+00,1111,"Pendleton, Eric"
10104,Suspicious Activity,202000028650,700,"PROSPECT AVE, D",CPD,2020/10/16 12:59:09+00,0859,"Hiner, Kim"
10105,Suspicious Activity,202000028646,600,14TH ST NW,CPD,2020/10/16 12:19:49+00,0819,"Thomas, Eric"
10106,Suspicious Activity,202000028623,300,RIDGE ST,CPD,2020/10/16 04:34:32+00,0034,"Blackwell, Ryan"
10107,Assault Simple,202000028619,300,"15TH ST NW, 1032",CPD,2020/10/16 04:18:49+00,0018,"Groff, Hayden"
10108,Driving Under the Influence,202000028605,2100,JEFFERSON PARK AVE,CPD,2020/10/16 00:50:22+00,2050,"Green, Bryan"
10109,Assist Citizen - Mental/TDO/ECO,202000028604,1600,"MONTICELLO AVE, A",CPD,2020/10/16 00:25:57+00,2025,"Bowers, Justin"
10110,Larceny - Shoplifitng,202000028592,1200,AVON ST,CPD,2020/10/15 22:40:51+00,1840,"Bowers, Justin"
10111,Motor Vehicle Theft,202000028590,900,RIVER RD,CPD,2020/10/15 22:02:17+00,1802,"Oberholzer, Robbie"
10112,Larceny - From Motor Vehicle,202000028585,600,E MARKET ST,CPD,2020/10/15 20:49:14+00,1649,"Raines, Christopher"
10113,Lost/FoundProperty,202080000127,200,DOUGLAS AVE,CPD,2020/10/15 16:00:00+00,1200,"Moje, Ashley"
10114,Larceny - From Motor Vehicle,202000028550,200,HUNTLEY AVE,CPD,2020/10/15 15:10:22+00,1110,"Joiner, Chaka"
10115,Motor Vehicle Theft,202000028530,200,HARTMANS MILL RD,CPD,2020/10/15 07:00:51+00,0300,"Blackwell, Ryan"
10116,Larceny - Shoplifitng,202000028516,2100,BARRACKS RD,CPD,2020/10/15 02:24:35+00,2224,"Green, Bryan"
10117,Assist Citizen - Mental/TDO/ECO,202000028514,100,APPLETREE RD,CPD,2020/10/15 02:09:41+00,2209,"Eckenroth, Rachel"
10118,Fraud-credit card,202080000126,100,"10TH ST NW, 201",CPD,2020/10/14 22:11:07+00,1811,"Moje, Ashley"
10119,Shots Fired/Illegal Hunting,202000028481,500,CAROLINE AVE,CPD,2020/10/14 18:42:09+00,1442,"Shiflett, Tammy"
10120,Fraud-false pretense,202000028479,900,NASSAU ST,CPD,2020/10/14 18:25:46+00,1425,"Joiner, Chaka"
10121,Assault Simple,202000028477,2000,IVY RD,CPD,2020/10/14 18:15:33+00,1415,"Thomas, Eric"
10122,Hit and Run,202000028472,100,250 BYPASS,CPD,2020/10/14 17:00:27+00,1300,"Sandridge, Jeffrey"
10123,Larceny - Of Veh Parts/Access,202000028467,900,ROCK CREEK RD,CPD,2020/10/14 16:16:29+00,1216,"Joiner, Chaka"
10124,Suspicious Person,202000028462,900,EMMET ST N,CPD,2020/10/14 15:24:01+00,1124,"KEPLINGER, CHRISTOPHER"
10125,Larceny - From Motor Vehicle,202000028457,200,ELLIOTT AVE,CPD,2020/10/14 13:43:37+00,0943,"Joiner, Chaka"
10126,Assault Simple,202000028447,500,"SHAMROCK RD, B",CPD,2020/10/14 06:39:47+00,0239,"Patel, Akash"
10127,Assist Citizen - Mental/TDO/ECO,202000028444,600,E MARKET ST,CPD,2020/10/14 05:12:01+00,0112,"Bise, Collin"
